"trade_date","ts_code","name","industry","area","pe","float_share","total_share","total_assets","liquid_assets","fixed_assets","reserved","reserved_pershare","eps","bvps","pb","list_date","undp","per_undp","rev_yoy","profit_yoy","gpr","npr","holder_num"
"20240416","688106.SH","金宏气体","化工原料","江苏","27.18","4.87","4.87","62.4","24.49","14.91","17.05","3.5","0.65","6.18","2.84","20200616","8.3","1.7","23.4","37.48","37.73","13.52","16445"
"20240416","300197.SZ","节能铁汉","环境保护","深圳","0","27","29.65","322.12","130.04","4.11","27.81","0.94","-0.12","1.86","0.91","20110329","-4.96","-0.17","-3.54","24.91","8.37","-21.57","47285"
"20240416","002249.SZ","大洋电机","电气设备","广东","16.32","17.89","23.99","159.81","95.94","17.12","55.36","2.31","0.22","3.65","1.32","20080619","5.32","0.22","4.24","18.7","21.75","6.58","115150"
"20240416","839371.BJ","欧福蛋业","食品","江苏","15.68","0.53","2.05","6.44","4.21","1.8","1.22","0.6","0.2","2.56","1.61","20230118","1.69","0.82","13.14","40.28","14.43","5.51","3015"
"20240416","600682.SH","南京新百","生物制药","江苏","13.5","11.65","13.46","258.4","82.97","34.85","89.96","6.68","0.3","13.02","0.41","19931018","62.49","4.64","2","-35.2","45.04","10.53","38388"
"20240416","603301.SH","振德医疗","医疗保健","浙江","12.55","2.66","2.66","77.05","33.55","21.92","18.01","6.76","1.13","20.58","0.92","20180412","32.56","12.22","-23.55","-33.96","34.34","9.62","27578"
"20240416","688539.SH","高华科技","电器仪表","江苏","54.45","0.31","1.33","19.18","17.56","1.08","13.49","10.15","0.51","13.33","2.49","20230418","2.25","1.7","0","0","57.17","27.19","6016"
"20240416","600812.SH","华北制药","化学制药","河北","1529.71","17.16","17.16","209.57","80.18","64.47","38.99","2.27","0.003","3.1","1.41","19940114","-6.29","-0.37","-3.62","100.71","31.98","0.49","86361"
"20240416","300726.SZ","宏达电子","元器件","湖南","18.01","2.14","4.12","57.65","44.2","9.08","16.89","4.1","1.15","11.59","1.78","20171121","23.28","5.65","-20.94","-44.61","59.37","31.09","24541"
"20240416","688557.SH","兰剑智能","专用机械","山东","17.66","0.73","0.73","16.23","11.38","2.87","6.15","8.42","1.52","14.95","1.79","20201202","3.67","5.03","6.56","21.99","35.78","11.32","5165"
"20240416","833429.BJ","康比特","食品","北京","14.83","0.5","1.25","11.08","6.85","3.2","2.79","2.24","0.52","6.44","1.58","20221215","3.25","2.61","31.37","45.29","40.41","10.79","9250"
"20240416","688117.SH","圣诺生物","生物制药","四川","65.78","0.66","1.12","13.04","6.49","2.03","3.76","3.36","0.31","7.85","3.47","20210603","3.47","3.09","11.82","-10.79","63","11.95","7589"
"20240416","002269.SZ","美邦服饰","服饰","上海","66.07","25.13","25.13","28.28","13.54","5.02","1.61","0.06","0.02","0.11","13.04","20080828","-30","-1.19","-13.49","105.48","36.19","4.97","108602"
"20240416","603167.SH","渤海轮渡","水运","山东","17.78","4.69","4.69","44.74","5.37","33.68","9.5","2.02","0.53","8.11","1.17","20120906","21.29","4.54","40.77","54.43","27.14","15.6","21221"
"20240416","603650.SH","彤程新材","化工原料","上海","31.36","5.94","6","72.81","25.45","14.85","9.19","1.53","0.59","5.56","4.39","20180627","17.26","2.88","18.89","45.57","23.96","15.79","45456"
"20240416","688190.SH","云路股份","矿物制品","山东","28.76","0.61","1.2","27.92","16.6","3.97","14.03","11.7","2.77","19.02","4.18","20211126","6.67","5.56","22.43","46.62","30.49","18.74","4495"
"20240416","300033.SZ","同花顺","软件服务","浙江","43.16","2.73","5.38","98.45","82.65","6.65","3.57","0.66","2.61","13.61","8.27","20091225","60.32","11.22","0.14","-17.07","89.09","39.35","61918"
"20240416","301219.SZ","腾远钴业","小金属","江西","34.74","1.72","2.95","96.53","65.36","17.93","59.94","20.34","0.74","28.85","1.31","20220317","19.44","6.6","8.66","-42.9","19.56","6.06","27270"
"20240416","835174.BJ","五新隧装","专用机械","湖南","10.81","0.5","0.9","9.84","8.55","0.86","1.5","1.67","1.29","7.81","2.38","20210820","3.83","4.26","65.21","87.38","35.41","16.52","5043"
"20240416","002746.SZ","仙坛股份","农业综合","山东","14.25","7.1","8.61","67.33","46.64","15.02","15.39","1.79","0.31","5.38","1.1","20150216","19.96","2.32","23.01","160.65","6.38","6.62","29562"
"20240416","688608.SH","恒玄科技","半导体","上海","109.62","1.2","1.2","65.51","59.53","0.78","52.22","43.51","1.03","50.79","2.22","20201216","7.59","6.33","46.57","0.99","34.2","5.68","8547"
"20240416","601579.SH","会稽山","红黄酒","浙江","29.67","4.79","4.79","45.28","20.53","15.92","15.73","3.28","0.35","7.6","1.36","20140825","14.38","3","15.01","15.11","46.93","11.89","36309"
"20240416","000717.SZ","中南股份","普钢","广东","0","24.24","24.24","212.48","44.23","121.08","31.37","1.29","-0.04","3.7","0.6","19970508","22.64","0.93","8.66","84.1","2.49","-0.35","86433"
"20240416","600906.SH","财达证券","证券","河北","29.12","13.12","32.45","444.08","0","1.39","47.29","1.46","0.17","3.57","1.86","20210507","12.67","0.39","22.78","48.06","39.96","31.47","101673"
"20240416","601678.SH","滨化股份","化工原料","山东","21.69","20.58","20.58","193.11","43.96","42.93","29.13","1.42","0.14","5.51","0.71","20100223","56.04","2.72","-19.87","-72.42","17.97","5.4","97155"
"20240416","605366.SH","宏柏新材","化工原料","江西","61.37","6.06","6.12","31.11","11.99","13.62","5.99","0.98","0.08","3.22","2.14","20200812","7.16","1.17","-23.8","-83.8","15.44","5.02","28757"
"20240416","605123.SH","派克新材","航空","江苏","13.7","1.21","1.21","67.91","53.68","8.76","25.1","20.72","3.49","34.85","1.83","20200825","15.08","12.44","32.35","20.61","25.49","15.15","9708"
"20240416","600308.SH","华泰股份","造纸","山东","17.56","15.17","15.17","154.13","66.97","67.05","14.76","0.97","0.15","6.1","0.57","20000928","52.52","3.46","-11.92","-47.97","10.28","1.7","54949"
"20240416","600458.SH","时代新材","塑料","湖南","23.7","8.03","8.25","182.3","122.64","30.75","33.01","4","0.48","7.03","1.58","20021219","16.76","2.03","16.65","8.3","16.35","1.86","40785"
"20240416","688347.SH","华虹公司","半导体","上海","25.38","2.04","17.17","762.26","465.3","196.13","58.4","3.4","1.31","25.26","1.13","20230807","16.03","0.93","-3.3","-35.64","27.1","5.22","61914"
"20240416","605339.SH","南侨食品","食品","上海","28.1","0.68","4.26","40.95","24.07","10.84","12.26","2.88","0.55","7.85","1.95","20210518","14.68","3.45","7.73","44.73","23.76","7.54","16918"
"20240416","002938.SZ","鹏鼎控股","元器件","深圳","15.02","23.15","23.2","422.78","207.23","152.64","127.02","5.47","1.42","12.78","1.67","20180918","134.93","5.81","-11.45","-34.41","21.34","10.25","71302"
"20240416","688321.SH","微芯生物","化学制药","深圳","88.24","4.11","4.11","32.03","11.3","6.92","11.38","2.77","0.22","3.86","4.94","20190812","1.18","0.29","-1.18","408.09","89.12","9.39","21418"
"20240416","600780.SH","通宝能源","火力发电","山西","11.46","11.47","11.47","100.25","32.79","42.56","13.08","1.14","0.47","6.29","1.14","19961205","43.27","3.77","-1.13","-24.27","9.67","6.65","29357"
"20240416","601059.SH","信达证券","证券","北京","31.79","6.92","32.43","779.24","0","1.05","40.16","1.24","0.46","5.48","2.63","20230201","68.11","2.1","1.33","19.52","49.8","44.28","74102"
"20240416","688318.SH","财富趋势","软件服务","深圳","41.63","1.31","1.31","36.36","33.39","0.11","17.05","13.05","2.38","26.27","3.77","20200427","15.28","11.69","35.21","102.35","85.46","71.43","14711"
"20240416","002135.SZ","东南网架","钢加工","浙江","13.36","10.78","11.5","186.28","154.32","17.44","31.31","2.72","0.24","5.45","0.77","20070530","19.87","1.73","12.57","-27.65","11.06","2.78","60000"
"20240416","603151.SH","邦基科技","饲料","山东","21.2","0.81","1.68","13.44","7.34","3.28","7.15","4.26","0.4","7.21","1.58","20221019","3.1","1.84","-3.94","-21.73","14.03","5.88","10386"
"20240416","300363.SZ","博腾股份","化学制药","重庆","14.64","5","5.46","90.9","36.53","27.59","20.54","3.76","0.83","10.91","1.48","20140129","32.05","5.87","-41.79","-71.36","46","11.93","53500"
"20240416","600567.SH","山鹰国际","造纸","安徽","0","44.71","44.71","549.15","143.12","273.91","41.94","0.94","-0.03","2.89","0.6","20011218","60.33","1.35","-16.26","-312.04","9.2","-0.78","173112"
"20240416","688428.SH","诺诚健华-U","生物制药","北京","0","2.6","17.63","99.2","87.65","5.64","121.5","6.89","-0.37","4.05","1.9","20220921","-50.8","-2.88","18.09","28.8","82.61","-87.42","17857"
"20240416","603365.SH","水星家纺","纺织","上海","13.43","2.63","2.63","35.03","28.37","3.74","8.65","3.29","0.96","10.66","1.61","20171120","15.78","6.01","10.25","38.09","40.05","9.15","9441"
"20240416","002120.SZ","韵达股份","仓储物流","浙江","12.57","28.15","28.99","375.45","131.76","137.53","28.25","0.97","0.4","6.22","1.08","20070306","119.3","4.11","-6.84","56.05","10.15","3.59","86484"
"20240416","600966.SH","博汇纸业","造纸","山东","0","13.37","13.37","212.53","74.69","88.81","13.33","1","-0.08","4.78","1.05","20040608","44.56","3.33","-1.21","-115.16","8.54","-0.68","55038"
"20240416","000544.SZ","中原环保","环境保护","河南","7.64","9.75","9.75","368.28","69.02","24.08","39.41","4.04","0.88","7.7","0.88","19931208","22.12","2.27","-0.5","20.47","28.17","11.58","28014"
"20240416","300682.SZ","朗新集团","软件服务","江苏","18.86","10.51","10.86","99.78","60.44","5.14","32.65","3.01","0.56","6.95","1.51","20170801","35.63","3.28","3.86","17.44","40.75","10.88","24235"
"20240416","000404.SZ","长虹华意","家用电器","江西","13.45","6.94","6.96","139.03","105.11","14.09","15.83","2.27","0.52","5.49","1.27","19960619","14.25","2.05","-1.58","37.83","13.22","4.12","34331"
"20240416","300185.SZ","通裕重工","工程机械","山东","26.22","37.07","38.97","163.01","91.15","49.08","13.7","0.35","0.06","1.74","1.29","20110308","13.06","0.34","0.58","45.78","18.94","5.79","140017"
"20240416","430685.BJ","新芝生物","电器仪表","浙江","16.5","0.45","0.92","5.86","5.01","0.45","3.25","3.56","0.41","5.88","1.53","20221010","0.99","1.09","-4.85","16.72","66.44","32.79","7328"
"20240416","002920.SZ","德赛西威","汽车配件","广东","45.05","5.52","5.55","180.14","136.75","21","26.24","4.73","2.81","14.33","8.76","20171226","45.26","8.15","46.71","30.57","20.44","7.04","32824"
"20240416","300791.SZ","仙乐健康","医疗保健","广东","25.43","1.5","1.82","49.03","17.34","13.38","10.48","5.77","1.03","14.73","2.35","20190925","13.04","7.18","39.96","5.1","30.15","6.38","8640"
"20240416","603439.SH","贵州三力","中成药","贵州","27.42","4.08","4.1","19.88","11.2","1.98","2.24","0.55","0.39","3.33","4.23","20200428","6.5","1.59","36.52","52.42","73.57","16.24","23889"
"20240416","300373.SZ","扬杰科技","半导体","江苏","23.05","5.42","5.43","123.95","65.35","32.8","40.24","7.41","1.17","14.62","2.39","20140123","31.19","5.74","-8.54","-33.39","30.87","15.24","56000"
"20240416","688072.SH","拓荆科技","半导体","辽宁","92.65","1.03","1.88","87.93","77.33","5.4","31.9","16.95","1.45","24.42","7.29","20220420","6.42","3.41","71.71","14.17","50.35","15.83","6774"
"20240416","600183.SH","生益科技","元器件","广东","31.7","23.58","23.58","249.57","139.99","90.64","46.3","1.96","0.5","5.94","2.64","19981028","53.34","2.26","-7.93","-23.96","19.24","6.93","101280"
"20240416","603128.SH","华贸物流","仓储物流","上海","11.86","13.09","13.09","91.38","60.18","5.73","16.96","1.3","0.43","4.53","1.51","20120529","27.86","2.13","-42.01","-23.16","15.34","5.77","45915"
"20240416","688123.SH","聚辰股份","半导体","上海","75.38","1.58","1.58","20.5","17.28","2.05","12.07","7.63","0.64","12.46","3.84","20191223","5.24","3.31","-28.25","-71.63","46.59","11.76","11019"
"20240416","601811.SH","新华文轩","出版业","四川","11.27","7.92","12.34","217.88","140.09","23.81","25.24","2.05","1.28","10.59","1.36","20160808","68.81","5.58","8.58","13.06","38.04","13.72","20383"
"20240416","301065.SZ","本立科技","化工原料","浙江","26.09","0.46","1.06","14.28","8.26","3.81","7.33","6.91","0.45","12.12","1.3","20210914","4.11","3.87","-12.19","-7.56","18.54","9.13","11360"
"20240416","000926.SZ","福星股份","区域地产","湖北","32.14","9.01","11.38","370.29","287.3","5.25","23.98","2.11","0.09","11.9","0.26","19990618","69.09","6.07","-51.71","33.44","24.83","0.95","41000"
"20240416","002955.SZ","鸿合科技","IT设备","深圳","12.96","1.87","2.35","50.69","36.33","8.13","19.33","8.22","1.28","15.26","1.44","20190523","12.85","5.46","-15.96","-21.85","32.49","11.27","15572"
"20240416","300142.SZ","沃森生物","生物制药","云南","52.43","15.68","16.07","155.89","87.33","20.82","49","3.05","0.26","5.82","2.35","20101112","29.03","1.81","-19.12","-42.44","85.47","12.43","122689"
"20240416","688127.SH","蓝特光学","元器件","浙江","63.18","4.02","4.02","21.23","9.73","9.54","5.81","1.45","0.23","4.07","4.73","20200921","5.28","1.31","65.91","41.79","36.46","19.01","8296"
"20240416","002797.SZ","第一创业","证券","深圳","48.72","41.32","42.02","513.02","0","1.9","60.66","1.44","0.08","3.52","1.44","20160511","25.85","0.62","0.05","-3.67","22.15","21.04","211000"
"20240416","300039.SZ","上海凯宝","中成药","上海","22.32","9.17","10.46","44.03","15.06","2.78","0.09","0.01","0.19","3.65","1.53","20100108","17.01","1.63","44.29","65.35","79.15","16.96","68852"
"20240416","000723.SZ","美锦能源","焦炭加工","山西","48.66","42.96","43.26","400.96","103.53","180.81","16.67","0.39","0.09","3.36","1.81","19970515","83.43","1.93","-20.71","-76.27","13.8","2.3","313925"
"20240416","688601.SH","力芯微","半导体","江苏","26.08","0.71","1.34","14.67","13.88","0.2","5.59","4.18","1.5","9.43","4.15","20210628","5.04","3.77","15.54","37.37","43.47","23.55","8698"
"20240416","603766.SH","隆鑫通用","摩托车","重庆","11.88","20.54","20.54","138.41","90.4","27.12","0.39","0.02","0.39","4.12","1.48","20120810","56.27","2.74","-1.46","-0.41","18.46","8.06","33432"
"20240416","603339.SH","四方科技","专用机械","江苏","9.67","3.09","3.09","34.05","24.79","7.16","4.52","1.46","1.08","8","1.3","20160519","16.08","5.2","10.09","9.14","25.35","14.97","20390"
"20240416","600748.SH","上实发展","全国地产","上海","40.03","18.45","18.45","307.2","185.34","21.7","25.78","1.4","0.07","5.45","0.51","19960925","50.69","2.75","87.79","5.19","39.41","5.12","40240"
"20240416","603283.SH","赛腾股份","专用机械","江苏","24.62","1.86","2","55.67","40.15","7.9","10.51","5.25","2.09","10.13","6.46","20171225","9.69","4.84","24.28","73.43","44.81","15.24","9333"
"20240416","601369.SH","陕鼓动力","机械基件","陕西","16.38","16.91","17.26","253.43","205.85","22.68","25.36","1.47","0.43","5.07","1.81","20100428","28.55","1.65","-13.95","-10.72","23.4","10.85","38965"
"20240416","600668.SH","尖峰集团","水泥","浙江","16.98","3.44","3.44","71.45","12.42","21.87","4.4","1.28","0.37","15.07","0.56","19930728","41.99","12.2","-20.35","-30.6","24.25","6.23","38057"
"20240416","300388.SZ","节能国祯","环境保护","安徽","10.51","6.97","6.99","157.57","51.65","1.62","17.12","2.45","0.58","6","0.98","20140801","17.64","2.52","0.71","-3.11","27.01","10.29","21535"
"20240416","601799.SH","星宇股份","汽车配件","江苏","34.58","2.86","2.86","147.74","99.65","30.16","41.76","14.62","3.87","31.98","4.17","20110201","46.6","16.31","24.25","17.07","21.18","10.75","6864"
"20240416","300558.SZ","贝达药业","化学制药","浙江","37.29","4.17","4.18","88.27","17.5","5.48","22.31","5.33","0.73","12.53","2.89","20161107","22.5","5.38","22.9","196.38","85.65","14.39","27057"
"20240416","600117.SH","*ST西钢","特种钢","青海","4.96","32.55","32.55","139.93","32.89","96.64","45.05","1.38","0.52","1.65","1.56","19971015","-26.48","-0.81","-36.33","246.54","-6.66","25.36","38406"
"20240416","002385.SZ","大北农","饲料","北京","0","33.08","41.12","315.41","128.76","104.46","13.15","0.32","-0.22","2.34","1.87","20100409","38.2","0.93","8.31","-174.45","9.41","-5.07","235411"
"20240416","601156.SH","东航物流","空运","上海","12.17","8.02","15.88","284.33","111.62","35.53","36.63","2.31","1.05","9.21","1.85","20210609","89.75","5.65","-19.45","-43.43","21.13","13.38","68282"
"20240416","603033.SH","三维股份","橡胶","浙江","68.63","10.13","10.32","99.32","24.23","19.15","12.16","1.18","0.16","3.37","4.14","20161207","12.69","1.23","0.17","20.8","14.32","5.85","9152"
"20240416","688323.SH","瑞华泰","塑料","深圳","0","0.98","1.8","24.47","3.27","9.67","5.43","3.02","-0.11","4.87","2.39","20210428","1.33","0.74","-8.55","-150.43","26.56","-7.1","5035"
"20240416","603609.SH","禾丰股份","饲料","辽宁","0","9.19","9.19","149.37","64.23","41.68","8.73","0.95","-0.5","6.99","0.93","20140808","44","4.79","9.63","-189.13","3.98","-1.63","26670"
"20240416","600549.SH","厦门钨业","小金属","福建","18.52","14.15","14.18","395.59","209.88","99.46","33.08","2.33","0.82","7.9","2.56","20021107","53.55","3.78","-20.01","-11.11","16.41","6.2","107251"
"20240416","688531.SH","日联科技","专用机械","江苏","46.51","0.48","0.79","35.28","32.51","1.24","30.18","38.01","1.11","41.12","1.53","20230331","1.16","1.46","33.06","148.4","39.66","18.93","5401"
